grouping name	table name	column name	Entity Name	Entity-Attribute Name	Entity-Attribute Definition	Key Field	Data Type	source database	source table	source column	notes
facility	ownership_other_int_xml_data	positional_int_stk	Ownership Other Interests - data from XML Spreadsheet	Positional Interest Stockholder	Positional Interest : Stockholder	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_other_int_xml_data	positional_int_off	Ownership Other Interests - data from XML Spreadsheet	Positional Interest: Officer	Positional Interest: Officer	FALSE	char(1)	FORM	n/a	n/a
facillity	ownership_relationships	application_id	Ownership Relationships	Application ID Number	Uniquely identifies an application	TRUE	int	FORM	n/a	n/a
facillity	ownership_relationships	last_update_date	Ownership Relationships	Date last updated	The date this record was last updated.	FALSE	datetime	NEW		
facility	ownership_relationships	names	Ownership Relationships	Names	Names	FALSE	varchar(150)	FORM	n/a	n/a
facility	ownership_relationships	order_number	Ownership Relationships	Order Number	A sequence number that indicates the order that entries were made.	FALSE	smallint	FORM	n/a	n/a
facility	ownership_relationships	ownership_relationships_id	Ownership Relationships	Ownership Relationships	A unique number assigned by the system	TRUE	int	FORM	n/a	n/a
facility	ownership_relationships	relationship_flg	Ownership Relationships	"Relationship (Parent/Child: PC, Spouse: SP, Siblings: SI)"	"Relationship (Parent/Child: PC, Spouse: SP, Siblings: SI)"	FALSE	char(2)	FORM	n/a	n/a
facility	ownership_report	accurate_date	Ownership Report	Accurate Date	Date of the ownership report that describes the link between the owner and the facility	FALSE	datetime	FORM	n/a	n/a
facility	ownership_report	application_id	Ownership Report	Application ID Number	A unique number assigned by the system	TRUE	int	FORM	n/a	n/a
facility	ownership_report	attrib_exemption_ind	Ownership Report	Attributable Exemption Indicator	Respondent is seeking an attributable exemption  for an officer or director	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_report	attributable_ind	Ownership Report	Attributable Indicator	Attributable Interest Indicator	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_report	capitalization_na	Ownership Report	Capitalization Not Applicable	Capitalization information is Not Applicable	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_report	 contract_info_na	Ownership Report	Contract Information  is  Not Applicable	Contract Information  is  Not Applicable	FALSE	char(1)	FORM	n/a	n/a
facillity	ownership_report	last_update_date	Ownership Report	Date last updated	The date this record was last updated.	FALSE	datetime	New		
facility	ownership_report	entity_control_ind	Ownership Report	Entity Control Indicator	Governing board under control by another entity Indicator	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_report	exemption_ind	Ownership Report	Exemption Indicator	Exemption Indicator	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_report	individuals_related_ind	Ownership Report	Individuals relationship Indicator	"Indicates Familial Relationships( Parent/ Child, Spouse, Siblings)"	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_report	lic_name	Ownership Report	Licensee Name	Licensee Name	FALSE	varchar(60)	FORM	n/a	n/a
facility	ownership_report	lic_frn	Ownership Report	Licensee’s FCC Registration Number	Licensee’s FCC Registration Number (FRN)	FALSE	varchar(10)	FORM	n/a	n/a
facility	ownership_report	respondent_nature_flg	Ownership Report	"Nature of respondent (Licensee, Permittee, Entity)"	"Nature of respondent (Licensee, Permittee, Entity)"	FALSE	char(3)	FORM	n/a	n/a
facility	ownership_report	non_attributable_ind	Ownership Report	Non- Attributable Indicator	Certification that interests not reported are nonattributable.	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_report	org_chart_na	Ownership Report	Orgnizational Chart Not Applicable	Orgnizational Chart is Not Applicable	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_report	owner_type	Ownership Report	Owner Type	"The owner may be a sole proprietorship S, not-for-profit corporation N, limited partnership L, for-profit corporation C, general partnership P, or other O"	FALSE	varchar(5)	FORM	n/a	n/a
facility	ownership_report	related_ind	Ownership Report	Related Indicator	Familial  Relationship	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_report	resp_interests_na	Ownership Report	Respondent's Interests Held information is Not Applicable	Respondent's Interests Held information is Not Applicable	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_report	separate_form_ind	Ownership Report	Separate_form Indicator	Separate Form Indicator	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_structure	listing_type_flg	Ownership Structure	 Listing Type	" Listing Type: ( Respondent, Other, licensee/permittee, Person with reportable Interest, Entity with reportable  Interest)"	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_structure	active_ind	Ownership Structure	Active Indicator	Active Indicator	FALSE	char(1)	FORM	n/a	n/a
facility	ownership_structure	application_id	Ownership Structure	Application ID Number	A unique number assigned by the system	TRUE	int	FK	n/a	n/a
facility	ownership_structure	appointed_by	Ownership Structure	Appointed By	"The identification of the persons/body that appointed or elected the officer, member of governing board, or stockholder or partner"	FALSE	varchar(60)	FORM	n/a	n/a	1/02 was appointed_elect_by
facility	ownership_structure	citizenship	Ownership Structure	Citizenship	Citizenship of the Person	FALSE	char(2)	FORM	n/a	n/a	
facility	ownership_structure	city	Ownership Structure	City	Ownership Interests City	FALSE	varchar(20)	FORM	n/a	n/a	
facility	ownership_structure	country	Ownership Structure	Country	Ownership Interests Country	FALSE	varchar(20)	FORM	n/a	n/a	
facillity	ownership_structure	last_update_date	Ownership Structure	Date last updated	The date this record was last updated.	FALSE	datetime	NEW			
facility	ownership_structure	entity_exemption_ind	Ownership Structure	Entity Exemption Indicator	"“Eligible Entity” Exemption
Applies (2002 edition and earlier, only)"	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	relationship_flg	Ownership Structure	Entity with reportable  interest	Indicator relationship of Entity with reportable  interest	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	ethnicity_flg	Ownership Structure	Ethnicity Flag	"Ethnicity of the person ( Hispanic or Latino:  H, Not Hispanic or Latino:  N)"	FALSE	varchar(5)	FORM	n/a	n/a	
facility	ownership_structure	existing_interests	Ownership Structure	Existing Interests	Existing Interests	FALSE	varchar(255)	FORM	n/a	n/a	could be a code_table lookup
facility	ownership_structure	frn	Ownership Structure	FCC Registration Number	FCC Registration Number	FALSE	varchar(10)				
facility	ownership_structure	gender_flg	Ownership Structure	Gender Flag	Gender Indicator (M or F)	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	name	Ownership Structure	Name	Ownership Interests Name	FALSE	varchar(150)	FORM	n/a	n/a	
facility	ownership_structure	name_address	Ownership Structure	Name and Address	Name and Address	FALSE	varchar(255)	FORM	n/a	n/a	"Theres a spot on the forms to indicate that a report has been filed, but no number…Otherwise a FK from Ownership Report."
facility	ownership_structure	personal_info_na	Ownership Structure	Natural Persons info not applicable	Natural Persons information is Not Applicable	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	occupation	Ownership Structure	Occupation	The principal profession or occupation of the party	FALSE	varchar(60)	FORM	n/a	n/a	
facility	ownership_structure	office_held	Ownership Structure	Office Held	Office or directorship held by an individual associated with the owner	FALSE	varchar(60)	FORM	n/a	n/a	
facility	ownership_structure	order_number	Ownership Structure	Order Number	A sequence number that indicates the order that entries were made.	FALSE	smallint	FORM	n/a	n/a	
facility	ownership_structure	ownership_structure_id	Ownership Structure	Ownership Structure ID	A unique number assigned by the system	TRUE	int	FORM	n/a	n/a	FK Party table
facility	ownership_structure	interest_perc	Ownership Structure	Percentage Interest	Percentage of Interest	FALSE	"decimal(5,2)"	FORM	n/a	n/a	
facility	ownership_structure	equity_perc	Ownership Structure	Percentage of Equity	Percentage of Equity	FALSE	"decimal(5,2)"	FORM	n/a	n/a	
facillity	ownership_structure	assets_perc	Ownership Structure	Percentage of total assets	Percentage of total assets (equity debt plus).	FALSE	"decimal(5,2)"	FORM	n/a	n/a	
facility	ownership_structure	votes_perc	Ownership Structure	Percentage of Votes	"Officer, director, cognizable stockholder or partner: Percentage of votes"	FALSE	"decimal(5,2)"	FORM	n/a	n/a	
facility	ownership_structure	positional_int_other_info	Ownership Structure	Positional Interest : Other information	Positional Interest : Other information	FALSE	varchar(20)	FORM	n/a	n/a	
facility	ownership_structure	positional_int_crd	Ownership Structure	Positional Interest Creditor	Positional Interest:  Attributable Creditor	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	positional_int_dir	Ownership Structure	Positional Interest Director	Positional Interest: Director	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	positional_int_gen	Ownership Structure	Positional Interest General	Positional Interest: General Partner	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	positional_int_inv	Ownership Structure	Positional Interest Investor	Positional Interest: Attributable Investor	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	positional_int_llc	Ownership Structure	Positional Interest LC/LLC/PLLC Member	Positional Interest:  LC/LLC/PLLC Member	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	positional_int_lim	Ownership Structure	Positional Interest Limited Partner	Positional Interest: Limited Partner	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	positional_int_off	Ownership Structure	Positional Interest: Officer	Indicator Positional Interest: Officer	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	positional_int_oth	Ownership Structure	Positional Interest: Other	IndicatorPositional Interest : Other	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	positional_int_own	Ownership Structure	Positional Interest: Owner	IndicatorPositional Interest : Owner	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	positional_int_stk	Ownership Structure	Positional Interest: Stockholder	Positional Interest : Stockholder	FALSE	char(1)	FORM	n/a	n/a	
facility	ownership_structure	positional_int	Ownership Structure	Positional_Interest	Positional Interest	FALSE	varchar(255)	FORM	n/a	n/a	could be a code_table lookup
facility	ownership_structure	race_flg	Ownership Structure	Race Flag	"Race Flag ( American Indian or Alaska Native:  I, Asian:  A, Black or African American:  B, Native Hawaiian or Other Pacific Islander:  H, White:  W)"	FALSE	varchar(5)	FORM	n/a	n/a	
facility	ownership_structure	state	Ownership Structure	State	Ownership Interests State	FALSE	char(2)	FORM	n/a	n/a	
facility	ownership_structure	street_address1	Ownership Structure	Street_address1	Ownership Interests Address1	FALSE	 varchar(60)	FORM	n/a	n/a	
facility	ownership_structure	street_address2	Ownership Structure	Street_address2	Ownership Interests Address2	FALSE	varchar(60)	FORM	n/a	n/a	
facility	ownership_structure	zip1	Ownership Structure	Zip1	Ownership Interests Zip1	FALSE	char(5)	FORM	n/a	n/a	
facility	ownership_structure	zip2	Ownership Structure	Zip2	Ownership Interests Zip2	FALSE	 char(4)	FORM	n/a	n/a	
Ownership	ownership_group	main_application_id	Ownership_Group	Main Application ID	Uniquely identifies an application	FALSE	int	FORM			
common	party	last_change_date	Party	Date last updated	The date this record was last updated.	FALSE	datetime				From record_change - not an actual field in this table.
common	party	mso_name	Party	MSO Name	MSO Name field from EEO Annual Employment Report forms	FALSE	name	FORM	n/a	n/a	
common	party	party_address1	Party	Party Address Line 1	Mailing Address Line 1	FALSE	address	BAPS	"facility,application_attorney"	"text_street_1, attorney_street_1"	Baps has no second lines populated but it’s a form option.
common	party	party_address2	Party	Party Address Line 2	Mailing Address Line 2	FALSE	address	BAPS	"facility,application_attorney"	"text_street_2, attorney_street_2"	
common	party	party_citizenship	Party	Party Citizenship	Citizenship	FALSE	country	FORM	n/a	n/a	
common	party	party_city	Party	Party City	"The city in the address of the respondent/applicant, assignor/transferor, assignee/transferee, licensee, owner, station, etc"	FALSE	city	BAPS	"facility,application_attorney"	"city, attorney_city"	
common	party	party_country	Party	Party Country	Country of the party's mailing address	FALSE	country	BAPS	facility	id_country	
common	party	party_email	Party	Party E-Mail Address	Complete Electronic Mail address for the party.	FALSE	email	NEW	n/a	n/a	
common	party	party_fax	Party	Party Fax number	The fax number of the Party	FALSE	phone	BAPS	application_attorney	attorney_fax	"Did have phone_fax.fax, but no records."
common	party	party_company	Party	Party Firm/Company	Firm or Company Name	FALSE	name	BAPS	application_attorney	attorney_firm	
common	party	party_legal_name	Party	Party Full Legal Business Name	Full legal business name of Party (as opposed to the shortened name used on postcards and certain reports)	FALSE	varchar(255)	BAPS	"business_name, altc_data"	"text, name_from/name_to/atty_name_from/atty_name_t"	Separate fields necessary w/ business versus normal names.  Altc data requires longer legal names.  We might pull out the A/T information and store it seperately with the A/T tables.
common	party	party_id	Party	Party ID	Uniquely identifies the party	TRUE	int	NEW	n/a	n/a	
common	party	party_name	Party	Party Name	Name of a party to an application	FALSE	name	BAPS	"facility, altc_data,application_attorney"	"name_licensee, all abbr names, attorney_name"	Baps data is applicant data (even though its implied to be licensee).
common	party	party_state	Party	Party State	State of the party's mailing address	FALSE	state	BAPS	"facility,application_attorney"	"state, attorney_state"	Baps data is applicant
common	party	party_phone	Party	Party Telephone	Telephone number for the party to an application	FALSE	phone	BAPS	"application_attorney, phone_fax"	"attorney_phone, phone"	"This is in lots of places…If phone_fax.fax populated, will put in the Owner of the facility record"
common	party	party_zip1	Party	Party Zip Code Part 1	Zip Code (first 5 digits) of the address for the party to the application	FALSE	char(5)	BAPS	"facility,application_attorney"	"zipcode, attorney_zip"	Baps is applicant data.
common	party	party_zip2	Party	Party Zip Code Part 2	Zip Code +4  of the address for the party to the application	FALSE	char(4)	NEW	n/a	n/a	
application	personal_info	f175_account_id	personal info	f175_account_id	account_id used by the auctions system	FALSE	char(10)				
application	personal_info	f175_initial_date	personal info	f175_initial_date	date of initial submission of 175	FALSE	datetime				
application	personal_info	f175_last_date	personal info	f175_last_date	arn_date copy to app_tracking	FALSE	datetime				
application	personal_info	f175_resub_date	personal info	f175_resub_date	date of re-submission of 175	FALSE	datetime				
application	positional_int	application_id	Positional Interest	Application ID Number	Uniquely identifies an application	TRUE	int	FK	application	application_id	
application	positional_int	assets_perc	Positional Interest	Assets Percentage	Percentage of total assets (equity plus debt).	FALSE	float	FORM	n/a	n/a	
application	positional_int	boardmember_ind	Positional Interest	Boardmember Indicator	Indicates whether the positional interest party is a member of the board of the controlling organization: Yes/No.	FALSE	ind	FORM	n/a	n/a	added b/c of 340
application	positional_int	citizenship	Positional Interest	Citizenship	Citizenship of the party holding attributable interest.	FALSE	country	FORM	n/a	n/a	
application	positional_int	last_update_date	Positional Interest	Date last updated	The date this record was last updated.	FALSE	datetime	NEW			
application	positional_int	membership_perc	Positional Interest	Membership Percentage	Percentage of Membership	FALSE	float	FORM	n/a	n/a	
application	positional_int	name_address	Positional Interest	Name and Address	Name and address of the party holding an attributable interest to the Assignment or Transfer	FALSE	varchar(250)	FORM	n/a	n/a	Used to be a party table link; removed b/c too unwieldy.
application	positional_int	order_number	Positional Interest	Order Number	A sequence number that indicates the order that entries were made.	FALSE	smallint	FORM	n/a	n/a	
application	positional_int	owner_perc	Positional Interest	Owner Percentage	Percentage of Ownership	FALSE	float	FORM	n/a	n/a	
application	positional_int	equity_perc	Positional Interest	Percentage of Equity	Percentage of Equity	FALSE	float	FORM	n/a	n/a	
application	positional_int	votes_perc	Positional Interest	Percentage of Votes	"Officer, director, cognizable stockholder or partner: Percentage of votes"	FALSE	float	FORM	n/a	n/a	
application	positional_int	title	Positional Interest	Positional Interest title	Title of the person with a positional interest in the application	FALSE	name	FORM	n/a	n/a	
various	various	last_change_date	Record Change Tracking	Date last updated	"The date this record was last updated (sometimes NULL, if never updated)."	FALSE	datetime	"BAPS,mm"	"application, facility, 
fmfxeng,tvtxeng,ameng"	"date_updated/date_last_change  (BAPS style)
lastupdate (mm style)"	Many records will populate this; using date_last_change instead of date_updated for BAPS.application records
facility	supp_facility	fac_channel	Supplemental Facility	Channel	Channel Number	FALSE	int				
facility	supp_facility	comm_city	Supplemental Facility	Community City	"The city specified as the supplemental facility's ""community served"""	FALSE	varchar(20)				
facility	supp_facility	comm_state	Supplemental Facility	Community State	"The state specified as the supplemental facility's ""community served"""	FALSE	char(2)				
facility	supp_facility	last_update_date	Supplemental Facility	Date last updated	The date this record was last updated.	FALSE	datetime				
facility	supp_facility	parent_facility_id	Supplemental Facility	Parent Facility ID	Parent Facility ID	TRUE	int				
facility	supp_facility	site_number	Supplemental Facility	Site Number	Site Number to help identify this record (e.g. when a parent facility has more than one DTV Replacement Translator)	TRUE	tinyint				
facility	supp_facility	supp_callsign	Supplemental Facility	Supplemental Call Sign	Call Sign for the supplemental facility record (sometimes the same as the parent)	TRUE	varchar(12)				
facility	supp_facility	supp_type	Supplemental Facility	Supplemental Facility Record type	"Supplemental facility record type (DRT = DTV Replacement Translator, and DTS)"	TRUE	varchar(5)				
facility	supp_facility	supp_fac_status	Supplemental Facility	Supplemental Facility Status	Status of the supplemental facility record	FALSE	varchar(12)				
facility	supp_facility	status_date	Supplemental Facility	Supplemental Facility Status Date	Date that status changed	FALSE	datetime				
application	tv_app_indicators	rule_73_622_ind	TV Application Indicators	73.622 met for operating DTV Channel Indicator	73.622 met for operating DTV Channel Indicator	FALSE	char(1)	FORM	n/a	n/a	DTV indicator
application	tv_app_indicators	no_rotation_ind	TV Application Indicators	Antenna Rotation Indicator	Indicates whether there is antenna rotation	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	faa_notified_ind	TV Application Indicators	Antenna Structure FAA notification requirements met indicator	Antenna Structure FAA notification requirements met indicator	FALSE	char(1)	FORM	n/a	n/a	DTV indicator
application	tv_app_indicators	ant_5km_ind	TV Application Indicators	Antenna within 5KM of Station Indicator	Antenna within 5KM of Station Indicator	FALSE	char(1)	FORM	n/a	n/a	DTV indicator
application	tv_app_indicators	application_id	TV Application Indicators	Application ID Number	Uniquely identifies an application.	TRUE	int	FK	application	application_id	
application	tv_app_indicators	bt_used_ind	TV Application Indicators	Beam Tilt Used Indicator	Indicates whether beam tilt is in use.	FALSE	char(1)	"BAPS,mm"	"authorization_tv,
tvtxeng"	"beam_tilt,
bt"	
application	tv_app_indicators	ant_struc_reqs_ind	TV Application Indicators	Certification that Antenna structure requirements are met Indicator	Certification: Antenna Structure Requirements met	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	coverage_exhibit_ind	TV Application Indicators	Coverage Exhibit dummy indicator	Placeholder indicator question for the Coverage exhibit in TV apps	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	last_change_date	TV Application Indicators	Date last updated	The date this record was last updated.	FALSE	datetime				From record_change - not an actual field in this table.
application	tv_app_indicators	da_exhibit_ind	TV Application Indicators	Directional Antenna Exhibit dummy indicator	Place holder indicator value for an exhibit with no question	FALSE	char(1)	FORM	n/a	n/a	Not Used Ravi 2/05/02
application	tv_app_indicators	da_ind	TV Application Indicators	Directional Antenna Indicator	Indicates whether the station uses a directional antenna.	FALSE	char(1)	mm	tvtxeng	da	
application	tv_app_indicators	dlptv_elev_pattern_varies_ind	TV Application Indicators	DLPTV Elevation Pattern Varies Indicator	Do the elevation patterns vary for reasons other than mechanical beam tilt?	FALSE	char(1)				
application	tv_app_indicators	dts_combined_interference_ind	TV Application Indicators	DTS Combined Interference Indicator	The combined field strength of all of the DTS transmitters do not cause interference	FALSE	char(1)				
application	tv_app_indicators	dts_coverage_contiguous_ind	TV Application Indicators	DTS Coverage Is Contiguous Indicator	DTS transmitter's coverage is contiguous with at least one other DTS transmitter's coverage	FALSE	char(1)				
application	tv_app_indicators	dts_coverage_within_area_flg	TV Application Indicators	DTS Coverage Within Area Flag	"DTS transmitter's coverage is contained within either the DTV station's Table of Distances area or authorized service.  YC (Yes, contained within), YE (Yes, exceeds by minimal amount), N (No)."	FALSE	varchar(2)				
application	tv_app_indicators	dts_covers_all_area_ind	TV Application Indicators	DTS Covers All Service Area Indicator	"DTS transmitters' coverage covers all of the station's authorized service area, as required in 47 C.F.R. Section
73.626(f)(1)"	FALSE	char(1)				
application	tv_app_indicators	dts_elev_pattern_varies_ind	TV Application Indicators	DTS Elevation Pattern Varies Indicator	Do the elevation patterns vary for reasons other than mechanical beam tilt?	FALSE	char(1)				
application	tv_app_indicators	dts_principal_comm_cover_flg	TV Application Indicators	DTS Principal Community Coverage Flag	"The coverage from one or more DTS transmitter(s) in the DTS facility provide(s) principal community coverage.  The values are: Y1 (Yes, one transmitter provides principal coverage), YM (Yes, multiple transmitters provide principal coverage), N (No)."	FALSE	varchar(2)				
application	tv_app_indicators	site_number	TV Application Indicators	DTS Site Number	"DTS Transmitter Site Number.  Included in primary key.  If no transmitter sites, then 0 (zero)."	TRUE	tinyint				
application	tv_app_indicators	dts_trans_within_area_ind	TV Application Indicators	DTS Transmitters Within Area Indicator	Each DTS transmitter in the proposed DTS facility is located within either the DTV Table of Distances or the authorized area	FALSE	char(1)				
application	tv_app_indicators	dummy_tx_flag	TV Application Indicators	Dummy TX record type indicator	Code for the station type (either LPTV or TV Translator) when the service is TX.  Needed for internal processing	FALSE	char(1)	NEW	n/a	n/a	
application	tv_app_indicators	elec_bt_prop_ind	TV Application Indicators	Electrical Beam Tilt Proposed Indicator	Indicates whether electrical beam tilt has been proposed.	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_73_62_ind	TV Application Indicators	ERP and Haat for this station meets requirements in the 47 CFR Section 73.62	ERP and Haat for this station meets requirements in the 47 CFR Section 73.62	FALSE	char(1)	FORM	n/a	n/a	DTV indicator
application	tv_app_indicators	rule_73_625_ind	TV Application Indicators	Facility complies with Rule 73.625 for Coverage requirements Indicator	Facility complies with Rule 73.625 for Coverage requirements Indicator	FALSE	char(1)	FORM	n/a	n/a	DTV indicator
application	tv_app_indicators	rule_73_610_ind	TV Application Indicators	Facility Satisfies Rule 73.610 Indicator	Indicates whether the proposed facility will satisfy the requirements of rule 73.610.	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_73_623a_ind	TV Application Indicators	Facility satisfies the interference protection provisions of 73.623(a) indicator	Facility satisfies the interference protection provisions of 73.623(a) indicator	FALSE	char(1)	FORM	n/a	n/a	DTV indicator
application	tv_app_indicators	int_compl_ind	TV Application Indicators	Interference compliance Indicator	The facility satisfies all interference requirements	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	interference_prot_ind	TV Application Indicators	Interference Protection Indicator	The proposed DTV station satisfies the interference protection provisions of 47 CFR 73.616 and 73.626	FALSE	char(1)				
application	tv_app_indicators	maximization_ind	TV Application Indicators	Maximization indicator	Indicates whether this request is for DTV maximization	FALSE	char(1)				
application	tv_app_indicators	mech_bt_prop_ind	TV Application Indicators	Mechanical Beam Tilt Proposed Indicator	Indicates whether mechanical beam tilt was proposed.	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_1_1307_ind	TV Application Indicators	No significant health hazard as specified in 1.1307 Indicator	No significant health hazard as specified in 1.1307 Indicator	FALSE	char(1)	FORM	n/a	n/a	DTV indicator
application	tv_app_indicators	no_suitable_incore_ind	TV Application Indicators	No Suitable Channel Indicator	The applicant is applying for a digital companion channel for which no suitable channel from channel 2-51 is available	FALSE	char(1)	n/a	n/a	n/a	
application	tv_app_indicators	noise_limited_ind	TV Application Indicators	Noise Limited Indicator	It will operate at post-transition facilities that do not expand the noise-limited service contour in any direction	FALSE	char(1)	n/a	n/a	n/a	
application	tv_app_indicators	population_match_ind	TV Application Indicators	Population Match	It will operate at post-transition facilities that match or reduce by no more than five percent with respect to predicted population from those defined in the new DTV Table Appendix B.	FALSE	char(1)	n/a	n/a	n/a	
application	tv_app_indicators	rad_astr_ind	TV Application Indicators	Radio Astronomy Notifications met Indicator	Radio Astronomy Notifications met Indicator	FALSE	char(1)	FORM	n/a	n/a	DTV indicator
	tv_app_indicators	rel_field_values_na	TV Application Indicators	Relative Fields Indicator	Indicates whether or not there is any Relative Fields values	FALSE	char(1)	FORM	n/a	n/a	DTV indicator
application	tv_app_indicators	rule_73_1690c_3_ind	TV Application Indicators	Rule 73.1690(c)(3) Apply Indicator	"Rule 73.1690(c)(3) Apply Indicator, Pattern of Directional Antenna"	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_73_607_ind	TV Application Indicators	Rule 73.607 Compliance Indicator	Facility satisfy Rule 73.607 for Allotment  (yes/no)	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_73_614_ind	TV Application Indicators	Rule 73.614 Compliance Indicator	"Facility complies with Rule 73.614 for ERP, and HAAT  (yes/no)"	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_73_685ab_ind	TV Application Indicators	Rule 73.685 (a) and (b)  Indicator	Facility complies with Rule 73.685 (a) and (b) for community coverage  (yes/no)	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_73_685dg_ind	TV Application Indicators	Rule 73.685(d) and 73.685(g) Apply Indicator	The applicant accepts full responsibility in accordance with 47 C.F.R. Sections 73.685(d) and (g) for the elimination of any objectionable interference	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_74_705_ind	TV Application Indicators	Rule 74.705 Applicable Indicator	Indicates that interference compliance applies to CFR 74.705 (TV Broadcast analog system protection)	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_74_706_ind	TV Application Indicators	Rule 74.706 Applicable Indicator	Indicates that interference compliance applies to CFR 74.706 (Digital TV Station protection)	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_74_707_ind	TV Application Indicators	Rule 74.707 Applicable Indicator	Indicates that interference compliance applies to CFR 74.707 (LPTV and TV Translator station protection)	FALSE	char(1)	FORM	n/a	n/a	
application	tv_app_indicators	rule_74_786d_ind	TV Application Indicators	Rule 74.786d Applicable Indicator	The applicant has notified commercial wireless licenses pursuant to Section 74.786(d).	FALSE	char(1)	n/a	n/a	n/a	
application	tv_app_indicators	rule_74_786e_agr_ind	TV Application Indicators	Rule 74.786e.agr Applicable Indicator	"The applicant proposing operation on channel 63, 64, 68 and 69 (""public safety channels"") has secured a coordinated spectrum use agreements(s) pursuant to Section 74.786(e)."	FALSE	char(1)	n/a	n/a	n/a	
application	tv_app_indicators	rule_74_786e_wirels_ind	TV Application Indicators	Rule 74.786e.wirels Applicable Indicator	The applicant has notified commercial wireless licenses pursuant to Section 74.786(e).	FALSE	char(1)	n/a	n/a	n/a	
application	tv_app_indicators	rule_74_786e_notif_ind	TV Application Indicators	Rule 74.786e_notif Applicable Indicator	"The applicant for a channel adjacent to channel 63, 64, 68 or 69 has notified the 700 MHz public safety regional planning committee(s) and state administrator(s) pursuant to Section 74.786(e)."	FALSE	char(1)	n/a	n/a	n/a	
application	tv_app_indicators	studio_in_comm_ind	TV Application Indicators	Studio In Communication	Licensee certifies that it has constructed and maintains a main studio at a location in compliance with the requirements of 47 C.F.R. Section 73.1125.	FALSE	char(1)	FORM	n/a	n/a	Not Used Ravi 2/05/02
application	tv_app_indicators	rule_73_1660_ind	TV Application Indicators	Transmitter Compliance with Rule 73.1660 Indicator	Transmitter complies with 73.1660  (yes/no)	FALSE	char(1)	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	analog_channel	TV Engineering Data	Analog Channel	The Analog channel (Filled in for DTV only)	FALSE	int	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	ant_input_pwr	TV Engineering Data	Antenna Input Power	"The input power, in dBk, of the antenna."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	antenna_id	TV Engineering Data	Antenna Make/Model ID	Identifies a specific antenna make and model	TRUE	int	FK	ant_make	antenna_id	
fmtv_eng	tv_eng_data	ant_max_pwr_gain	TV Engineering Data	Antenna Maximum Power Gain	"The maximum amount of power gain, in dB, associated with the antenna."	FALSE	float	FORM	n/a	n/a	
fmtv_eng	tv_eng_data	ant_polarization	TV Engineering Data	Antenna Polarization	Indicates the polarization properties of the proposed antenna:  horizontally polarized; circularly polarized; elliptically polarized.	FALSE	char(1)	mm	tvtxeng	polar	code_table lookup
